persona_id,trait_name,trait_category,inferred_value,ground_truth_value,similarity_score,confidence,rationale,is_selected
persona_023,Big Five - Extraversion,psychographic,Average,Extremely Low,0.409,0.7,"High Openness from diverse interests (psychology, beauty, gardening, media). High Conscientiousness from pursuing an advanced degree and business. High Agreeableness suits the therapy profession. Extraversion and Neuroticism are average.",False
persona_023,Big Five - Agreeableness,psychographic,High,High,1.0,0.7,"High Openness from diverse interests (psychology, beauty, gardening, media). High Conscientiousness from pursuing an advanced degree and business. High Agreeableness suits the therapy profession. Extraversion and Neuroticism are average.",False
persona_023,Big Five - Neuroticism,psychographic,Average,Average,1.0,0.7,"High Openness from diverse interests (psychology, beauty, gardening, media). High Conscientiousness from pursuing an advanced degree and business. High Agreeableness suits the therapy profession. Extraversion and Neuroticism are average.",True
persona_024,age,demographic,42,54,0.6,0.6,"Browsing executive education sites (executive.berkeley.edu) suggests an established professional, likely mid-career, rather than a recent graduate or someone nearing retirement.",False
persona_024,sex,demographic,Female,Male,0.0,0.55,"The combination of strong engagement with community-oriented and progressive social causes (literacyfirst.org, believeoutloud.com, progressivechurches.org) alongside a tech career points slightly towards female, as these social domains often have higher female participation.",False
persona_024,race,demographic,White alone,White alone,1.0,0.3,This is a low-confidence inference based on statistical representation within the U.S. tech leadership and professional sectors. There is no direct evidence in the domain list.,True
persona_024,ancestry,demographic,American,Swiss,0.0,0.9,"The domain ""americancommunityinfrance.com"" directly indicates an American identity, likely in the context of being an expatriate or having strong ties to France.",False
persona_024,religion,demographic,Progressive Christian,Protestant,0.598,0.95,"Direct visits to ""progressivechurches.org"" and ""believeoutloud.com"" (an LGBTQ-affirming Christian site) strongly indicate this specific religious affiliation and viewpoint.",True
persona_024,place of birth,demographic,California/CA,Missouri/MO,0.0,0.4,"Interest in UC Berkeley's executive education program (executive.berkeley.edu) suggests a potential connection to California, a major hub for the tech industry.",False
persona_024,citizenship,demographic,U.S. citizen,Born in the United States,0.615,0.9,"The domain ""americancommunityinfrance.com"" implies the person is a U.S. citizen living or interested in living abroad.",False
persona_024,income,demographic,185000.0,199300.0,0.928,0.6,Interest in executive education (berkeley.edu) and professional membership in a tech field (computer.org) suggests a leadership or senior role with a corresponding high income.,False
persona_024,education,demographic,Master’s degree,Master's degree,0.994,0.7,"Membership in a professional society like IEEE (computer.org) and interest in high-level executive education implies an advanced educational background, likely at the graduate level.",False
persona_024,employment status,occupational,"Civilian employed, at work","Civilian employed, at work",1.0,0.9,Active engagement with professional organizations (computer.org) and executive education websites suggests current employment in a professional capacity.,False
persona_024,industry category,occupational,"Professional, Scientific, and Technical Services","EDU-Other Schools And Instruction, And Educational Support Services",0.394,0.9,The visit to the IEEE Computer Society (computer.org) website is a very strong indicator of a career in the technology or computer science industry.,False
persona_024,occupation category,occupational,Computer and Information Systems Managers,CMM-Computer Programmers,0.628,0.8,"The combination of a computer science affiliation (computer.org) and interest in leadership/executive education (executive.berkeley.edu, cogn-iq.org) points to a management role within the tech field.",False
persona_024,class of worker,occupational,Employee of a private for-profit company or individual,"Employee of a private not-for-profit, tax-exempt, or charitable organization",0.867,0.6,"This is the most common employment class for a tech professional in the U.S. While there's interest in non-profits, the core profession appears to be in the tech sector.",False
persona_024,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.8,"There is no evidence of military service in the browsing history, making non-veteran status the most probable inference.",False
persona_024,marital status,demographic,Married,Married,1.0,0.3,This is a weak inference based on demographic norms for a professional in their estimated age range (40s). No direct evidence is present.,False
persona_024,household type,demographic,"Married couple household, no children of the householder less than 18","Married couple household, no children of the householder less than 18",1.0,0.3,"This follows from the low-confidence inference on marital status and the lack of any domains related to parenting, children, or K-12 education.",True
persona_024,household language,demographic,English only,English only,1.0,0.7,"As a U.S. citizen, English is the most probable primary language. While the France connection implies potential French skills, English is the safer inference for the household language.",False
persona_024,family presence and age,demographic,No related children,No related children,1.0,0.6,"The complete absence of browsing related to parenting, schools, or child-related activities suggests the user does not have children living with them.",False
persona_024,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.9,"It is highly probable that a person in a professional, high-income occupation in the U.S. has health insurance coverage provided by their employer.",False
persona_024,disability,demographic,nan,None,0.305,0.8,"There are no visits to websites concerning disability, accessibility, or related health conditions, making the absence of a disability the most likely scenario.",False
persona_024,ideology,psychographic,Progressive,Liberal,0.0,0.95,"Multiple sites like ""activisthandbook.org"", ""progressivechurches.org"", and engagement with non-profits via ""salsalabs.org"" show a clear and consistent progressive ideology.",False
persona_024,political views,psychographic,Democrat,Democrat,1.0,0.9,A progressive ideology in the American context strongly correlates with support for the Democratic Party.,False
persona_024,lifestyle,behavioral,Civically engaged and intellectually curious,"Comfortable and intellectual, with a focus on community involvement",0.598,0.85,"The user actively engages with activist materials (activisthandbook.org), professional development (berkeley.edu), and social causes (literacyfirst.org), indicating a purpose-driven lifestyle.",False
persona_024,personal time,behavioral,Devoted to professional development and social activism,"Spends free time reading, coding, or participating in community activism",0.458,0.8,"Browsing is focused on career advancement (computer.org, berkeley.edu) and non-profit/activist engagement (salsalabs.org, believeoutloud.com, activisthandbook.org).",False
persona_024,mannerisms,behavioral,Articulate and data-driven,"Tends to be quiet and reserved, often lost in thought",0.211,0.6,"The combination of a tech background (computer.org) and community engagement (socialpinpoint.com, batchgeo.com) suggests a person who uses evidence and technology to support their arguments.",False
persona_024,defining quirks,behavioral,Passionately applies professional tech skills to social causes,Enjoys challenging societal norms and actively participates in community events,0.51,0.7,"The user is a member of a computer society (computer.org) but also uses tools like BatchGeo for mapping and engages with activist platforms, suggesting a blend of their professional and personal passions.",False
persona_024,detailed job description,occupational,"A manager in the tech industry, active in professional societies, who is also an expatriate in France and devotes significant time to progressive and community-based activism.",Designs and implements computer programs for educational institutions,0.29,0.8,"This synthesizes the key evidence: tech career (computer.org), leadership interest (berkeley.edu), U.S. identity in France (americancommunityinfrance.com), and activism (activisthandbook.org, salsalabs.org).",False
persona_024,Big Five - Openness,psychographic,High,Extremely High,0.67,0.7,"High Openness from interest in new ideas (progressivechurches) and living abroad. High Conscientiousness from professional/executive pursuits. High Agreeableness from focus on social good (literacyfirst, believeoutloud). Low Neuroticism from the lack of anxiety/problem-focused browsing.",False
persona_024,Big Five - Conscientiousness,psychographic,High,High,1.0,0.7,"High Openness from interest in new ideas (progressivechurches) and living abroad. High Conscientiousness from professional/executive pursuits. High Agreeableness from focus on social good (literacyfirst, believeoutloud). Low Neuroticism from the lack of anxiety/problem-focused browsing.",True
persona_024,Big Five - Extraversion,psychographic,Average,Extremely Low,0.409,0.7,"High Openness from interest in new ideas (progressivechurches) and living abroad. High Conscientiousness from professional/executive pursuits. High Agreeableness from focus on social good (literacyfirst, believeoutloud). Low Neuroticism from the lack of anxiety/problem-focused browsing.",False
persona_024,Big Five - Agreeableness,psychographic,High,Extremely Low,0.455,0.7,"High Openness from interest in new ideas (progressivechurches) and living abroad. High Conscientiousness from professional/executive pursuits. High Agreeableness from focus on social good (literacyfirst, believeoutloud). Low Neuroticism from the lack of anxiety/problem-focused browsing.",True
persona_024,Big Five - Neuroticism,psychographic,Low,Low,1.0,0.7,"High Openness from interest in new ideas (progressivechurches) and living abroad. High Conscientiousness from professional/executive pursuits. High Agreeableness from focus on social good (literacyfirst, believeoutloud). Low Neuroticism from the lack of anxiety/problem-focused browsing.",False
persona_025,age,demographic,27,18,0.7,0.7,"Browsing sites for ""Young & Social"" clubs (dfwyas.com), solo travel blogs, and job search sites (jobya.com) suggests a person in their mid-to-late 20s.",False
persona_025,sex,demographic,Female,Female,1.0,0.9,"Visited multiple blogs specifically about solo female travel (wheretheroadforks.com, wheregoesrose.com).",False
persona_025,race,demographic,Black or African American,Two or More Races,0.363,0.95,"Visited travelnoire.com, a publication that explicitly serves Black travelers and the African diaspora.",False
persona_025,ancestry,demographic,African American,Hispanic,0.72,0.8,"Inferred from the strong signal for race (Black) and US-centric browsing (healthcare.gov), suggesting an African American background.",True
persona_025,religion,demographic,Religiously unaffiliated,Catholic,0.577,0.6,"Lack of any domains related to religious organizations, practices, or communities.",False
persona_025,place of birth,demographic,United States,Texas/TX,0.425,0.5,"Browsing is US-centric (healthcare.gov, uhc.com, Texas social clubs), making a US birthplace plausible, though not certain.",False
persona_025,citizenship,demographic,U.S. citizen,Born in the United States,0.615,0.9,"Visited healthcare.gov, the official U.S. health insurance marketplace, which is primarily for U.S. citizens and residents.",False
persona_025,income,demographic,65000.0,60000.0,0.975,0.3,"A speculative estimate for a single, college-educated professional in their late 20s in a major Texas city, consistent with the observed job search and lifestyle.",False
persona_025,education,demographic,Bachelor's degree,Regular high school diploma,0.593,0.6,"Browsing Forbes, engaging in detailed travel research, and seeking professional employment suggest a college-level education.",False
persona_025,employment status,occupational,"Civilian employed, at work","Civilian employed, with a job but not at work",0.898,0.7,"Visiting a job search site (jobya.com) indicates an active search for employment, suggesting the person is either employed and looking for a change, or recently unemployed.",False
persona_025,industry category,occupational,Marketing and Advertising,TRN-Services Incidental To Transportation,0.231,0.4,"A speculative inference based on an online-savvy profile, consuming lifestyle blogs and Forbes, which aligns with roles in digital marketing or communications.",False
persona_025,occupation category,occupational,Marketing Specialists,OFF-Customer Service Representatives,0.484,0.4,"A plausible professional role for a young, educated individual looking for jobs and consuming business (Forbes) and lifestyle content.",False
persona_025,class of worker,occupational,Employee of a private for-profit company or individual,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",0.91,0.7,This is the most common employment arrangement for the inferred professional profile. No evidence of government or self-employment.,False
persona_025,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.7,"No visits to military, veteran affairs, or related government websites.",False
persona_025,marital status,demographic,Never married,Never married or under 15 years old,0.518,0.85,"Browsing solo travel blogs, relationship advice sites (relationshipandlife.com), and social clubs for young singles strongly indicates a single status.",False
persona_025,household type,demographic,"Female householder, living alone","Married couple household, no children of the householder less than 18",0.524,0.7,"Consistent with being a single female in her late 20s, likely living independently.",True
persona_025,household language,demographic,English only,Other Indo-European languages,0.304,0.99,All visited domains are in English.,False
persona_025,family presence and age,demographic,No own children of the householder under 18 years,No related children,0.545,0.9,"The lifestyle focus is on solo travel, socializing, and career, with no evidence of browsing for parenting, childcare, or children's products.",True
persona_025,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.9,"Actively researching and browsing major health insurance providers (uhc.com) and marketplaces (healthcare.gov, hoorayhealth.com).",True
persona_025,disability,demographic,No disability,None,0.349,0.7,"Browsing general health sites (livestrong, webmd) but no sites specific to disability services, equipment, or support groups.",True
persona_025,ideology,psychographic,Liberal/Progressive,Liberal,0.0,0.4,"A weak inference based on a combination of interests: travel for the Black diaspora (travelnoire.com), solo female empowerment (travel blogs), and personal development.",False
persona_025,political views,psychographic,Leans Democrat,Democrat,0.734,0.3,"A speculative extension of a likely liberal ideology, which often aligns with the Democratic party in the U.S. No direct evidence.",False
persona_025,lifestyle,behavioral,"Independent, adventurous, and social",Active and social,0.697,0.8,"Profile is dominated by international solo travel (goabroad, lonelyplanet), self-improvement (daringtolivefully), and searching for local social clubs (austinssc, dfwyas).",False
persona_025,personal time,behavioral,Planning international trips and seeking out local social events.,"Exploring new places, Trying new activities",0.572,0.8,Directly supported by visits to numerous travel planning sites and local social club websites for Austin and Dallas-Fort Worth.,False
persona_025,mannerisms,behavioral,"Outgoing and expressive, enjoys sharing stories.",Speaks quickly and uses a lot of hand gestures,0.525,0.5,"A projection based on the high extraversion inferred from seeking out social clubs and an adventurous, travel-focused lifestyle.",False
persona_025,defining quirks,behavioral,Passionate about solo international travel.,Spontaneous nature,0.119,0.8,The most prominent and consistent theme across the browsing history is a deep interest in traveling the world alone.,False
persona_025,detailed job description,occupational,"A young professional seeking a new role, possibly in a creative or marketing field, that aligns with an active, travel-oriented lifestyle.","Handles customer inquiries and complaints, provides information about products and services, processes orders",0.327,0.5,"Synthesizes the job search (jobya.com), inferred age/education, and dominant lifestyle themes from travel and social browsing.",False
persona_025,Big Five - Openness,psychographic,High,Low,0.0,0.7,High Openness from extensive travel interest. High Conscientiousness from diligent research on health insurance and jobs. High Extraversion from seeking social clubs. Average Agreeableness/Neuroticism due to lack of strong evidence.,False
persona_025,Big Five - Conscientiousness,psychographic,High,Average,0.0,0.7,High Openness from extensive travel interest. High Conscientiousness from diligent research on health insurance and jobs. High Extraversion from seeking social clubs. Average Agreeableness/Neuroticism due to lack of strong evidence.,False
persona_025,Big Five - Extraversion,psychographic,High,High,1.0,0.7,High Openness from extensive travel interest. High Conscientiousness from diligent research on health insurance and jobs. High Extraversion from seeking social clubs. Average Agreeableness/Neuroticism due to lack of strong evidence.,False
persona_025,Big Five - Agreeableness,psychographic,Average,Average,1.0,0.7,High Openness from extensive travel interest. High Conscientiousness from diligent research on health insurance and jobs. High Extraversion from seeking social clubs. Average Agreeableness/Neuroticism due to lack of strong evidence.,False
persona_025,Big Five - Neuroticism,psychographic,Average,Low,0.0,0.7,High Openness from extensive travel interest. High Conscientiousness from diligent research on health insurance and jobs. High Extraversion from seeking social clubs. Average Agreeableness/Neuroticism due to lack of strong evidence.,False
persona_026,age,demographic,74,74,1.0,0.9,"Visits to sites for seniors like `www.silversneakers.com` (fitness for 65+), `www.nia.nih.gov` (National Institute on Aging), and `www.abilitysuperstore.com` strongly indicate an elderly person.",False
persona_026,sex,demographic,Female,Female,1.0,0.55,"Browsing `www.tasteofhome.com` (recipes) and `www.meetup.com` (social connection) slightly skews female, especially when combined with the inference of being a widow.",False
persona_026,race,demographic,White,White alone,0.741,0.85,The combination of residing in the UK and a strong interest in Irish heritage (`the-irish-parlor.com`) makes this the most probable race.,False
persona_026,ancestry,demographic,Irish,Irish,1.0,0.9,Direct evidence from visits to multiple Irish-themed e-commerce sites like `the-irish-parlor.com` and `jims-irish-parlor.com`.,False
persona_026,religion,demographic,Religiously unaffiliated,Other Christian,0.464,0.4,No domains related to religious organizations or practices were visited. This is a default assumption in the absence of evidence.,False
persona_026,place of birth,demographic,United Kingdom,Massachusetts/MA,0.504,0.95,"Numerous `.co.uk` domains (`minsterpaving.co.uk`, `northhillgardens.co.uk`) for local landscaping and paving services strongly point to UK residency.",False
persona_026,citizenship,demographic,United Kingdom,Born in the United States,0.294,0.95,Inferred from strong evidence of UK residency and use of local UK-based services.,False
persona_026,income,demographic,38000.0,29900.0,0.96,0.2,"A low-confidence estimate of a modest but comfortable retirement income in the UK, consistent with being retired but able to afford hobbies like gardening.",False
persona_026,education,demographic,Bachelor's degree,Bachelor's degree,1.0,0.5,Visits to intellectually-oriented sites like `blogs.worldbank.org` and `en.wikipedia.org` suggest a background in higher education.,False
persona_026,employment status,occupational,Not in labor force,Not in labor force,1.0,0.95,Age-related domains like `www.silversneakers.com` and `www.nia.nih.gov` are strong indicators of retirement.,True
persona_026,industry category,occupational,Education (past),Education,0.671,0.2,"A weak inference about a past career, based on intellectual curiosity shown by visiting `blogs.worldbank.org`.",False
persona_026,occupation category,occupational,Teacher or Librarian (past),Retired Teacher,0.719,0.2,A weak inference about a past job that aligns with the inferred past industry and intellectual interests.,False
persona_026,class of worker,occupational,Retired,Private,0.0,0.95,Directly inferred from evidence of being of senior/retirement age.,False
persona_026,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.8,No visits to military or veteran-related websites. This is the statistical default.,False
persona_026,marital status,demographic,Widowed,Married,0.0,0.4,The combination of senior age and using `www.meetup.com` suggests a person living alone and seeking new social connections.,False
persona_026,household type,demographic,"Female householder, living alone","Married couple household, no children of the householder less than 18",0.524,0.4,This is a logical conclusion derived from the 'Female' and 'Widowed' inferences.,False
persona_026,household language,demographic,English only,English only,1.0,0.9,"All browsed domains are in English, and the user is inferred to be living in the UK.",False
persona_026,family presence and age,demographic,Has adult children living abroad (U.S.),No related children,0.36,0.6,"The outlier visit to `askbart.org` (San Francisco Bay Area Rapid Transit) is best explained by having a reason to travel there, such as visiting family.",False
persona_026,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.99,"As a resident of the United Kingdom, the person is covered by the National Health Service (NHS).",False
persona_026,disability,demographic,With a mobility-related disability,Mobility issues,0.598,0.9,"A direct and strong inference from visiting `www.abilitysuperstore.com`, a store specializing in mobility aids and daily living products.",False
persona_026,ideology,psychographic,Centrist,Liberal,0.0,0.3,"Visiting `blogs.worldbank.org` suggests an interest in global policy, which often aligns with a centrist or moderate viewpoint. No partisan sites were visited.",False
persona_026,political views,psychographic,Moderate,Democrat,0.0,0.3,Inferred from a lack of partisan political sites and a visit to the globally-focused World Bank blog.,True
persona_026,lifestyle,behavioral,Home-focused but socially active,Quiet and peaceful,0.187,0.8,"User is interested in home and garden improvement (`minsterpaving.co.uk`, `thamesvalleylandscapes.co.uk`) but also seeks external social activity (`www.meetup.com`).",True
persona_026,personal time,behavioral,"Gardening, cooking, and attending social events",Spends free time gardening or reading,0.495,0.9,"A direct summary of interests shown in browsing history: gardening/landscaping sites, `www.tasteofhome.com`, and `www.meetup.com`.",False
persona_026,mannerisms,behavioral,Tends to bring up gardening or Irish heritage in conversation,Speaks with a Boston accent,0.374,0.3,A plausible social mannerism extrapolated from the user's most prominent and repeated interests online.,True
persona_026,defining quirks,behavioral,Strong affinity for Irish culture while living in England,Always wears a brooch,0.153,0.8,The repeated browsing of Irish-themed stores like `the-irish-parlor.com` is a distinct and consistent behavioral pattern.,False
persona_026,detailed job description,occupational,"Retired. Manages their household and garden, enjoys cooking, and actively seeks social engagement through local groups.",Retired from teaching in a public school,0.418,0.9,This is a summary of the person's current life activities as inferred from their browsing history.,False
persona_026,Big Five - Openness,psychographic,Average,Average,1.0,0.6,"Inferred from behavior: Openness (meetup, world bank), Conscientiousness (gardening, paving), Extraversion (meetup), Agreeableness (hobby/social sites), Neuroticism (health/aging/disability sites).",False
persona_026,Big Five - Conscientiousness,psychographic,High,Average,0.0,0.6,"Inferred from behavior: Openness (meetup, world bank), Conscientiousness (gardening, paving), Extraversion (meetup), Agreeableness (hobby/social sites), Neuroticism (health/aging/disability sites).",False
persona_026,Big Five - Extraversion,psychographic,High,Extremely Low,0.455,0.6,"Inferred from behavior: Openness (meetup, world bank), Conscientiousness (gardening, paving), Extraversion (meetup), Agreeableness (hobby/social sites), Neuroticism (health/aging/disability sites).",True
persona_026,Big Five - Agreeableness,psychographic,High,Extremely Low,0.455,0.6,"Inferred from behavior: Openness (meetup, world bank), Conscientiousness (gardening, paving), Extraversion (meetup), Agreeableness (hobby/social sites), Neuroticism (health/aging/disability sites).",False
persona_026,Big Five - Neuroticism,psychographic,High,Extremely Low,0.455,0.6,"Inferred from behavior: Openness (meetup, world bank), Conscientiousness (gardening, paving), Extraversion (meetup), Agreeableness (hobby/social sites), Neuroticism (health/aging/disability sites).",False
persona_027,age,demographic,12,5,0.767,0.85,"Browsing focuses on LEGOs, paper airplanes (foldnfly.com), and an educational site about flight (howthingsfly.si.edu), which are common interests for a pre-teen or young teenager.",True
persona_027,sex,demographic,Male,Male,1.0,0.75,"The combination of interests in motorsports (grassrootsmotorsports.com, carsbibles.com), LEGOs, and flight strongly correlates with hobbies that are statistically more common among young boys.",False
persona_027,race,demographic,White alone,Two or More Races,0.362,0.3,This is a low-confidence inference based on general US and Florida demographics in the absence of any specific evidence.,True
persona_027,ancestry,demographic,American,Mexican and African American,0.478,0.4,"No specific ancestry is indicated; ""American"" is used as a general placeholder given the US-centric browsing and location.",False
persona_027,religion,demographic,Religiously unaffiliated,Protestant,0.578,0.6,There are no visits to any websites related to religion or faith-based organizations.,False
persona_027,place of birth,demographic,Florida/FL,Florida/FL,1.0,0.7,"The user visited both the general state tourism site (visitflorida.com) and a site for a flight school specifically located in Florida (panairflighttraining.com), suggesting a strong connection to the state.",True
persona_027,citizenship,demographic,Born in the United States,Born in the United States,1.0,0.8,Inferred from the likely Florida residency and use of US-based educational (.si.edu) and commercial (.com) websites.,False
persona_027,income,demographic,150000.0,Not applicable,0.0,0.5,"This is an inference about the household income. Hobbies like LEGOs, motorsports, and researching flight training suggest a family with significant disposable income.",False
persona_027,education,demographic,"Some high school, no diploma",Kindergarten,0.329,0.85,"Based on the inferred age of 12, the user would be in middle school, which falls under this educational attainment category.",False
persona_027,employment status,occupational,Not in labor force,Unemployed,0.453,0.95,"As an inferred 12-year-old student, the user is not part of the labor force.",False
persona_027,industry category,occupational,Educational Services,Not applicable,0.134,0.6,This reflects the user's primary activity as a student within the education system.,False
persona_027,occupation category,occupational,Students,Not applicable,0.17,0.9,The user's browsing behavior is consistent with that of a student pursuing hobbies and educational interests.,False
persona_027,class of worker,occupational,nan,Not applicable,0.204,0.9,"As a student, the user does not have a class of worker. The parents' class is unknown.",True
persona_027,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.95,The user is a child and therefore not a veteran.,False
persona_027,marital status,demographic,Never married,Never married or under 15 years old,0.518,0.95,The user is a child.,False
persona_027,household type,demographic,Married couple household,Married couple household with children of the householder less than 18,0.679,0.6,Infers the user is a child living with parents. The LEGO CRM and Salesforce domains suggest an adult is present to manage accounts or purchases.,False
persona_027,household language,demographic,English only,Spanish,0.562,0.9,"All identifiable websites visited are in English (en.wikipedia.org, .com domains, .edu domain).",False
persona_027,family presence and age,demographic,Own children of the householder under 18 years,With related children 5 to 17 years only,0.502,0.9,This directly follows from the inference that the user is a 12-year-old living in a family household.,False
persona_027,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.7,It is highly probable that a child in a US household with an inferred upper-middle income is covered by a parent's health insurance plan.,False
persona_027,disability,demographic,nan,None,0.305,0.6,"There are no visits to websites related to disabilities, medical conditions, or assistive technologies.",False
persona_027,ideology,psychographic,Apolitical,Not applicable,0.188,0.8,The user's inferred age and hobby-focused browsing show no engagement with ideological or political topics.,False
persona_027,political views,psychographic,Undeclared,Not applicable,0.259,0.8,"Consistent with the user's age, there is no evidence of political interest or affiliation.",False
persona_027,lifestyle,behavioral,Hobby-driven and imaginative,Active and playful,0.353,0.9,"The browsing history is almost exclusively dedicated to hands-on, creative, and technical hobbies like LEGOs, paper airplanes, and cars.",False
persona_027,personal time,behavioral,"Building models (LEGO, paper airplanes) and learning about vehicles and flight.",Spends free time playing with toys or drawing,0.447,0.9,"This is a direct summary of the interests shown across foldnfly.com, lego.com, howthingsfly.si.edu, and grassrootsmotorsports.com.",False
persona_027,mannerisms,behavioral,Hands-on and project-focused; likely gets absorbed in building things.,Often hums while playing,0.068,0.6,"Inferred from the nature of the hobbies (LEGO, paper airplanes), which require focus, patience, and hands-on manipulation.",False
persona_027,defining quirks,behavioral,An obsession with things that fly.,Loves to play with toy cars,0.239,0.8,"Multiple sites are dedicated to flight, from simple paper airplanes (foldnfly.com) to the science of flight (howthingsfly.si.edu) and even flight training (panairflighttraining.com).",False
persona_027,detailed job description,occupational,Middle school student with strong interests in aviation and engineering.,Not applicable,0.056,0.85,"The user's occupation is ""student."" The details are derived from the specific hobbies, pointing towards aspirational fields like aviation (flight sites) and engineering (LEGO, cars).",False
persona_027,Big Five - Agreeableness,psychographic,Average,Extremely Low,0.409,0.2,There is no information in the browsing history to infer agreeableness. Average is a neutral baseline.,False
persona_027,Big Five - Conscientiousness,psychographic,High,Average,0.0,0.6,"The user is pursuing hobbies that require detail and follow-through (LEGO, foldnfly.com instructions) and is researching topics in depth (howthingsfly.si.edu, panairflighttraining.com).",True
persona_027,Big Five - Extraversion,psychographic,Average,Average,1.0,0.2,The hobbies could be solitary (building LEGOs alone) or social (discussing cars with friends). There is not enough evidence to lean either way.,False
persona_027,Big Five - Neuroticism,psychographic,Low,Low,1.0,0.5,"The browsing history is focused on positive, external hobbies and learning. There are no searches for health issues, anxieties, or other topics associated with neuroticism.",False
persona_027,Big Five - Openness,psychographic,High,Low,0.0,0.9,"The user shows a broad range of curiosity across multiple domains: aerodynamics, zoology, automotive engineering, travel, and creative building.",False
persona_028,sex,demographic,Male,Female,0.0,0.99,"Visited fatherly.com, a large media company and digital brand focused on parenting content for fathers.",False
persona_028,age,demographic,46,78,0.0,0.75,"Browsing suggests being a parent (fatherly.com) and also researching aging (healthinaging.org), placing him in the ""sandwich generation,"" typically in their 40s or 50s.",False
persona_028,marital status,demographic,Divorced,Divorced,1.0,0.9,"Visited safeandsolo.com, a resource specifically for navigating single parenthood, which strongly implies a status other than married.",True
persona_028,family presence and age,demographic,Householder has own children under 18,No family,0.34,0.9,Visits to parenting sites like fatherly.com and safeandsolo.com strongly indicate the presence of dependent children in the home.,False
persona_028,household type,demographic,"Male householder, no spouse present","Female householder, no spouse/partner present, living alone",0.884,0.9,Inferred directly from being a single parent (safeandsolo.com) and a father (fatherly.com).,True
persona_028,employment status,occupational,"Civilian employed, at work",Not in labor force,0.416,0.8,Visit to a state employee retirement system website (pers.ms.gov) suggests current or recent public employment.,False
persona_028,class of worker,occupational,Government employee (state),Unemployed,0.4,0.95,"Visited www.pers.ms.gov, the official website for the Public Employees' Retirement System of Mississippi.",False
persona_028,industry category,occupational,Public Administration,Retired,0.227,0.9,"Inferred from employment with a state government, as suggested by the visit to pers.ms.gov.",False
persona_028,occupation category,occupational,Management Analyst,Retired,0.203,0.3,"Speculative inference of a common white-collar professional role within state government that requires attention to detail, consistent with other browsing habits.",False
persona_028,detailed job description,occupational,"Works as a state employee for the Mississippi government, possibly in an administrative capacity related to public programs or services.",Retired from a career in education,0.359,0.5,Combination of the strong signal from pers.ms.gov for state employment and the general professional nature of other browsing.,False
persona_028,religion,demographic,Protestant (United Church of Christ),Catholic,0.662,0.6,"Visited the website for a specific UCC church (phoenixucc.org), suggesting affiliation, while also exploring Catholic resources (usccb.org, catholicdirectory.com).",False
persona_028,ideology,psychographic,Progressive,Conservative,0.0,0.7,"Association with the United Church of Christ (phoenixucc.org), which is a notably progressive Christian denomination in the U.S.",False
persona_028,political views,psychographic,Democrat,Republican,0.0,0.65,"Inferred from a progressive ideology, which aligns most closely with the Democratic party platform in the U.S.",False
persona_028,place of birth,demographic,Mississippi/MS,Mississippi/MS,1.0,0.5,"Strong connection to the state's public employee retirement system (pers.ms.gov) suggests long-term residency, making it a plausible place of birth.",False
persona_028,citizenship,demographic,U.S. citizen,Born in the United States,0.615,0.9,Browsing a US state government site (.gov) and US-centric media implies US residency and citizenship.,True
persona_028,ancestry,demographic,Italian,English,0.0,0.3,"A weak signal based on visiting specific Italian Catholic websites (pontificiaparrocchiasantanna.it, banchedati.chiesacattolica.it), possibly exploring heritage.",False
persona_028,race,demographic,White alone,White alone,1.0,0.3,"A statistical assumption based on US demographics for the inferred profile (middle-aged, public employee), with no direct evidence available.",False
persona_028,education,demographic,Bachelor's degree,"1 or more years of college credit, no degree",0.579,0.6,A typical educational requirement for a professional role within a state government agency.,False
persona_028,income,demographic,65000.0,18000.0,0.765,0.4,"An estimate based on public salary data for a mid-career, non-executive state government employee in Mississippi.",False
persona_028,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.9,State government employees in the U.S. (inferred from pers.ms.gov) almost universally receive health insurance as a benefit.,False
persona_028,disability,demographic,nan,None,0.305,0.8,No websites visited indicate a personal disability; health-related browsing was focused on mental wellness (calm.com) and elder care (healthinaging.org).,True
persona_028,household language,demographic,English only,English only,1.0,0.9,"All interpretable domains visited are in English, with foreign language sites appearing to be for research or curiosity rather than primary use.",False
persona_028,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.85,"No domains related to the military, Department of Veterans Affairs, or veterans' organizations were visited.",False
persona_028,lifestyle,behavioral,Creative and family-oriented,"Quiet and solitary, with a love for nature and literature",0.406,0.8,Browsing shows a balance between being an engaged single father (fatherly.com) and pursuing creative hobbies like writing (createwritenow.com) and design.,False
persona_028,personal time,behavioral,"Spends free time on writing, home projects, and with his children.","Spends free time reading, gardening, or attending church activities",0.716,0.85,"Inferred from visits to createwritenow.com, morningchores.com, and various parenting sites.",False
